year,week_no,district,disease_name_in_full_form,cases,cases_lag1,cases_lag2,cases_lag3,cases_lag4,precip_lag1,precip_lag2,precip_lag3,precip_lag4
2023,17,Kalutara,Dysentery,2,0,0,0,0,16.55,12.8,22.58,9.8
2023,18,Kalutara,Dysentery,0,2,0,0,0,116.43,16.55,12.8,22.58
2023,19,Kalutara,Dysentery,1,0,2,0,0,175.66,116.43,16.55,12.8
2023,20,Kalutara,Dysentery,1,1,0,2,0,121.41,175.66,116.43,16.55
2023,21,Kalutara,Dysentery,1,1,1,0,2,28.02,121.41,175.66,116.43
2023,22,Kalutara,Dysentery,0,1,1,1,0,27.88,28.02,121.41,175.66
2023,23,Kalutara,Dysentery,0,0,1,1,1,68.35,27.88,28.02,121.41
2023,24,Kalutara,Dysentery,0,0,0,1,1,116.7,68.35,27.88,28.02
2023,25,Kalutara,Dysentery,0,0,0,0,1,105.15,116.7,68.35,27.88
2023,26,Kalutara,Dysentery,0,0,0,0,0,111.01,105.15,116.7,68.35
2023,27,Kalutara,Dysentery,0,0,0,0,0,157.74,111.01,105.15,116.7
2023,28,Kalutara,Dysentery,0,0,0,0,0,104.23,157.74,111.01,105.15
2023,29,Kalutara,Dysentery,0,0,0,0,0,44.69,104.23,157.74,111.01
2023,30,Kalutara,Dysentery,0,0,0,0,0,38.64,44.69,104.23,157.74
2023,31,Kalutara,Dysentery,0,0,0,0,0,43.05,38.64,44.69,104.23
2023,32,Kalutara,Dysentery,0,0,0,0,0,21.7,43.05,38.64,44.69
2023,33,Kalutara,Dysentery,0,0,0,0,0,33.58,21.7,43.05,38.64
2023,34,Kalutara,Dysentery,3,0,0,0,0,20.23,33.58,21.7,43.05
2023,35,Kalutara,Dysentery,1,3,0,0,0,29.5,20.23,33.58,21.7
2023,36,Kalutara,Dysentery,2,1,3,0,0,294.5,29.5,20.23,33.58
2023,37,Kalutara,Dysentery,0,2,1,3,0,244.7,294.5,29.5,20.23
2023,38,Kalutara,Dysentery,0,0,2,1,3,114,244.7,294.5,29.5
2023,39,Kalutara,Dysentery,2,0,0,2,1,101.31,114,244.7,294.5
2023,40,Kalutara,Dysentery,0,2,0,0,2,155.55,101.31,114,244.7
2023,41,Kalutara,Dysentery,1,0,2,0,0,128.56,155.55,101.31,114
2023,42,Kalutara,Dysentery,0,1,0,2,0,109.16,128.56,155.55,101.31
2023,43,Kalutara,Dysentery,3,0,1,0,2,200.94,109.16,128.56,155.55
2023,44,Kalutara,Dysentery,0,3,0,1,0,83.41,200.94,109.16,128.56
2023,45,Kalutara,Dysentery,0,0,3,0,1,98.1,83.41,200.94,109.16
2023,46,Kalutara,Dysentery,0,0,0,3,0,125.63,98.1,83.41,200.94
2023,47,Kalutara,Dysentery,0,0,0,0,3,113.97,125.63,98.1,83.41
2023,48,Kalutara,Dysentery,0,0,0,0,0,129.48,113.97,125.63,98.1
2023,49,Kalutara,Dysentery,1,0,0,0,0,111.99,129.48,113.97,125.63
2023,50,Kalutara,Dysentery,1,1,0,0,0,100.6,111.99,129.48,113.97
2023,51,Kalutara,Dysentery,0,1,1,0,0,114.47,100.6,111.99,129.48
2023,52,Kalutara,Dysentery,2,0,1,1,0,45.3,114.47,100.6,111.99
2024,1,Kalutara,Dysentery,1,2,0,1,1,64.34,45.3,114.47,100.6
2024,2,Kalutara,Dysentery,0,1,2,0,1,65.9,64.34,45.3,114.47
2024,3,Kalutara,Dysentery,2,0,1,2,0,34.73,65.9,64.34,45.3
2024,4,Kalutara,Dysentery,1,2,0,1,2,9.9,34.73,65.9,64.34
2024,5,Kalutara,Dysentery,0,1,2,0,1,5.6,9.9,34.73,65.9
2024,6,Kalutara,Dysentery,2,0,1,2,0,16,5.6,9.9,34.73
2024,7,Kalutara,Dysentery,1,2,0,1,2,4.3,16,5.6,9.9
2024,8,Kalutara,Dysentery,1,1,2,0,1,21.2,4.3,16,5.6
2024,9,Kalutara,Dysentery,0,1,1,2,0,4,21.2,4.3,16
2024,10,Kalutara,Dysentery,2,0,1,1,2,6.9,4,21.2,4.3
2024,11,Kalutara,Dysentery,0,2,0,1,1,1.4,6.9,4,21.2
2024,12,Kalutara,Dysentery,0,0,2,0,1,2.9,1.4,6.9,4
2024,13,Kalutara,Dysentery,0,0,0,2,0,34.76,2.9,1.4,6.9
2024,14,Kalutara,Dysentery,1,0,0,0,2,38.89,34.76,2.9,1.4
2024,15,Kalutara,Dysentery,1,1,0,0,0,31.8,38.89,34.76,2.9
2024,16,Kalutara,Dysentery,0,1,1,0,0,118.38,31.8,38.89,34.76
2024,17,Kalutara,Dysentery,1,0,1,1,0,38.72,118.38,31.8,38.89
2024,18,Kalutara,Dysentery,2,1,0,1,1,49.63,38.72,118.38,31.8
2024,19,Kalutara,Dysentery,1,2,1,0,1,28.3,49.63,38.72,118.38
2024,20,Kalutara,Dysentery,0,1,2,1,0,112.81,28.3,49.63,38.72
2024,21,Kalutara,Dysentery,1,0,1,2,1,173.95,112.81,28.3,49.63
2024,22,Kalutara,Dysentery,0,1,0,1,2,264.93,173.95,112.81,28.3
2024,23,Kalutara,Dysentery,0,0,1,0,1,248.05,264.93,173.95,112.81
2024,24,Kalutara,Dysentery,0,0,0,1,0,45.38,248.05,264.93,173.95
2024,25,Kalutara,Dysentery,0,0,0,0,1,48.85,45.38,248.05,264.93
2024,26,Kalutara,Dysentery,0,0,0,0,0,130.42,48.85,45.38,248.05
2024,27,Kalutara,Dysentery,0,0,0,0,0,78.1,130.42,48.85,45.38
2024,28,Kalutara,Dysentery,3,0,0,0,0,72.51,78.1,130.42,48.85
2024,29,Kalutara,Dysentery,0,3,0,0,0,58.09,72.51,78.1,130.42
2024,30,Kalutara,Dysentery,0,0,3,0,0,66.52,58.09,72.51,78.1
2024,31,Kalutara,Dysentery,0,0,0,3,0,51.86,66.52,58.09,72.51
2024,32,Kalutara,Dysentery,0,0,0,0,3,80.27,51.86,66.52,58.09
2024,33,Kalutara,Dysentery,0,0,0,0,0,77.54,80.27,51.86,66.52
2024,34,Kalutara,Dysentery,0,0,0,0,0,178.27,77.54,80.27,51.86
2024,35,Kalutara,Dysentery,2,0,0,0,0,102.37,178.27,77.54,80.27
2024,36,Kalutara,Dysentery,0,2,0,0,0,90.94,102.37,178.27,77.54
2024,37,Kalutara,Dysentery,0,0,2,0,0,119.3,90.94,102.37,178.27
2024,38,Kalutara,Dysentery,4,0,0,2,0,96.4,119.3,90.94,102.37
2024,39,Kalutara,Dysentery,1,4,0,0,2,39.4,96.4,119.3,90.94
2024,40,Kalutara,Dysentery,0,1,4,0,0,49.24,39.4,96.4,119.3
2024,41,Kalutara,Dysentery,3,0,1,4,0,28.67,49.24,39.4,96.4
2024,42,Kalutara,Dysentery,0,3,0,1,4,243.98,28.67,49.24,39.4
2024,43,Kalutara,Dysentery,0,0,3,0,1,63.5,243.98,28.67,49.24
2024,44,Kalutara,Dysentery,1,0,0,3,0,106.24,63.5,243.98,28.67
2024,45,Kalutara,Dysentery,1,1,0,0,3,58.13,106.24,63.5,243.98
2024,46,Kalutara,Dysentery,2,1,1,0,0,64.4,58.13,106.24,63.5
2024,47,Kalutara,Dysentery,1,2,1,1,0,51.84,64.4,58.13,106.24
2024,48,Kalutara,Dysentery,0,1,2,1,1,73.55,51.84,64.4,58.13
2024,49,Kalutara,Dysentery,1,0,1,2,1,150.17,73.55,51.84,64.4
2024,50,Kalutara,Dysentery,2,1,0,1,2,21.5,150.17,73.55,51.84
2024,51,Kalutara,Dysentery,0,2,1,0,1,41.96,21.5,150.17,73.55
2024,52,Kalutara,Dysentery,0,0,2,1,0,50.24,41.96,21.5,150.17
2025,1,Kalutara,Dysentery,1,0,0,2,1,18.85,50.24,41.96,21.5
2025,2,Kalutara,Dysentery,2,1,0,0,2,63.68,18.85,50.24,41.96
2025,3,Kalutara,Dysentery,1,2,1,0,0,41,63.68,18.85,50.24
2025,4,Kalutara,Dysentery,0,1,2,1,0,111.8,41,63.68,18.85
2025,5,Kalutara,Dysentery,0,0,1,2,1,43.5,111.8,41,63.68
2025,6,Kalutara,Dysentery,0,0,0,1,2,39.33,43.5,111.8,41
2025,7,Kalutara,Dysentery,2,0,0,0,1,3.3,39.33,43.5,111.8
2025,8,Kalutara,Dysentery,2,2,0,0,0,1.7,3.3,39.33,43.5
2025,9,Kalutara,Dysentery,1,2,2,0,0,8.2,1.7,3.3,39.33
2025,10,Kalutara,Dysentery,0,1,2,2,0,99.8,8.2,1.7,3.3
2025,11,Kalutara,Dysentery,1,0,1,2,2,10.4,99.8,8.2,1.7
2025,12,Kalutara,Dysentery,1,1,0,1,2,47.1,10.4,99.8,8.2
2025,13,Kalutara,Dysentery,0,1,1,0,1,28.8,47.1,10.4,99.8
2025,14,Kalutara,Dysentery,1,0,1,1,0,14.82,28.8,47.1,10.4
2025,15,Kalutara,Dysentery,0,1,0,1,1,64.91,14.82,28.8,47.1
2025,16,Kalutara,Dysentery,1,0,1,0,1,62.7,64.91,14.82,28.8
2025,17,Kalutara,Dysentery,0,1,0,1,0,18.9,62.7,64.91,14.82
2025,18,Kalutara,Dysentery,0,0,1,0,1,27.4,18.9,62.7,64.91
2025,19,Kalutara,Dysentery,0,0,0,1,0,24.37,27.4,18.9,62.7
2025,20,Kalutara,Dysentery,3,0,0,0,1,42.3,24.37,27.4,18.9
2025,21,Kalutara,Dysentery,0,3,0,0,0,72.9,42.3,24.37,27.4
2025,22,Kalutara,Dysentery,1,0,3,0,0,127.55,72.9,42.3,24.37
2025,23,Kalutara,Dysentery,0,1,0,3,0,101.85,127.55,72.9,42.3
2025,24,Kalutara,Dysentery,0,0,1,0,3,28.66,101.85,127.55,72.9
2025,25,Kalutara,Dysentery,0,0,0,1,0,161.31,28.66,101.85,127.55
2025,26,Kalutara,Dysentery,1,0,0,0,1,87.91,161.31,28.66,101.85
2025,27,Kalutara,Dysentery,3,1,0,0,0,59.21,87.91,161.31,28.66
2025,28,Kalutara,Dysentery,0,3,1,0,0,45.34,59.21,87.91,161.31
2025,29,Kalutara,Dysentery,0,0,3,1,0,50.66,45.34,59.21,87.91
2025,30,Kalutara,Dysentery,0,0,0,3,1,89.45,50.66,45.34,59.21
2025,31,Kalutara,Dysentery,0,0,0,0,3,103.48,89.45,50.66,45.34
2025,32,Kalutara,Dysentery,0,0,0,0,0,83.66,103.48,89.45,50.66
2025,33,Kalutara,Dysentery,0,0,0,0,0,58.2,83.66,103.48,89.45
2025,34,Kalutara,Dysentery,2,0,0,0,0,60.1,58.2,83.66,103.48
2025,35,Kalutara,Dysentery,0,2,0,0,0,23,60.1,58.2,83.66
2025,36,Kalutara,Dysentery,1,0,2,0,0,83.7,23,60.1,58.2
2025,37,Kalutara,Dysentery,0,1,0,2,0,64.4,83.7,23,60.1
2025,38,Kalutara,Dysentery,1,0,1,0,2,66.6,64.4,83.7,23
2025,39,Kalutara,Dysentery,0,1,0,1,0,178,66.6,64.4,83.7
2025,40,Kalutara,Dysentery,1,0,1,0,1,128.1,178,66.6,64.4
2025,41,Kalutara,Dysentery,0,1,0,1,0,55.2,128.1,178,66.6
2025,42,Kalutara,Dysentery,2,0,1,0,1,64.8,55.2,128.1,178
2025,43,Kalutara,Dysentery,0,2,0,1,0,96.6,64.8,55.2,128.1
2025,44,Kalutara,Dysentery,1,0,2,0,1,181.3,96.6,64.8,55.2
2025,45,Kalutara,Dysentery,2,1,0,2,0,34.9,181.3,96.6,64.8
2025,46,Kalutara,Dysentery,0,2,1,0,2,115.4,34.9,181.3,96.6
2025,47,Kalutara,Dysentery,0,0,2,1,0,66.6,115.4,34.9,181.3
2025,48,Kalutara,Dysentery,3,0,0,2,1,125.2,66.6,115.4,34.9
2025,49,Kalutara,Dysentery,0,3,0,0,2,220,125.2,66.6,115.4
2025,50,Kalutara,Dysentery,5,0,3,0,0,50.8,220,125.2,66.6
2025,51,Kalutara,Dysentery,2,5,0,3,0,64.3,50.8,220,125.2
2025,52,Kalutara,Dysentery,0,2,5,0,3,18.3,64.3,50.8,220
2020,5,Kalutara,Enteric Fever,0,1,0,0,1,9.6,3.3,4.7,7.9
2020,6,Kalutara,Enteric Fever,0,0,1,0,0,8.2,9.6,3.3,4.7
2020,7,Kalutara,Enteric Fever,0,0,0,1,0,0.9,8.2,9.6,3.3
2020,8,Kalutara,Enteric Fever,1,0,0,0,1,16.05,0.9,8.2,9.6
2020,9,Kalutara,Enteric Fever,1,1,0,0,0,7.85,16.05,0.9,8.2
2020,10,Kalutara,Enteric Fever,0,1,1,0,0,4.7,7.85,16.05,0.9
2020,11,Kalutara,Enteric Fever,0,0,1,1,0,3.9,4.7,7.85,16.05
2020,12,Kalutara,Enteric Fever,0,0,0,1,1,11.4,3.9,4.7,7.85
2020,13,Kalutara,Enteric Fever,0,0,0,0,1,24.1,11.4,3.9,4.7
2020,14,Kalutara,Enteric Fever,0,0,0,0,0,6,24.1,11.4,3.9
2020,15,Kalutara,Enteric Fever,0,0,0,0,0,46.7,6,24.1,11.4
2020,16,Kalutara,Enteric Fever,0,0,0,0,0,25.5,46.7,6,24.1
2020,17,Kalutara,Enteric Fever,0,0,0,0,0,45.65,25.5,46.7,6
2020,18,Kalutara,Enteric Fever,0,0,0,0,0,49.35,45.65,25.5,46.7
2020,19,Kalutara,Enteric Fever,0,0,0,0,0,24.4,49.35,45.65,25.5
2020,20,Kalutara,Enteric Fever,0,0,0,0,0,53.13,24.4,49.35,45.65
2020,21,Kalutara,Enteric Fever,0,0,0,0,0,74.95,53.13,24.4,49.35
2020,22,Kalutara,Enteric Fever,0,0,0,0,0,125.38,74.95,53.13,24.4
2020,23,Kalutara,Enteric Fever,0,0,0,0,0,76.76,125.38,74.95,53.13
2020,24,Kalutara,Enteric Fever,0,0,0,0,0,82.29,76.76,125.38,74.95
2020,25,Kalutara,Enteric Fever,0,0,0,0,0,73.45,82.29,76.76,125.38
2020,26,Kalutara,Enteric Fever,1,0,0,0,0,37.2,73.45,82.29,76.76
2020,27,Kalutara,Enteric Fever,0,1,0,0,0,54.8,37.2,73.45,82.29
2020,28,Kalutara,Enteric Fever,0,0,1,0,0,49.15,54.8,37.2,73.45
2020,29,Kalutara,Enteric Fever,0,0,0,1,0,55.1,49.15,54.8,37.2
2020,30,Kalutara,Enteric Fever,0,0,0,0,1,56.1,55.1,49.15,54.8
2020,31,Kalutara,Enteric Fever,0,0,0,0,0,59.2,56.1,55.1,49.15
2020,32,Kalutara,Enteric Fever,0,0,0,0,0,72.5,59.2,56.1,55.1
2020,33,Kalutara,Enteric Fever,0,0,0,0,0,118.9,72.5,59.2,56.1
2020,34,Kalutara,Enteric Fever,0,0,0,0,0,18.3,118.9,72.5,59.2
2020,35,Kalutara,Enteric Fever,1,0,0,0,0,20.1,18.3,118.9,72.5
2020,36,Kalutara,Enteric Fever,1,1,0,0,0,15.4,20.1,18.3,118.9
2020,37,Kalutara,Enteric Fever,0,1,1,0,0,154.46,15.4,20.1,18.3
2020,38,Kalutara,Enteric Fever,0,0,1,1,0,75.22,154.46,15.4,20.1
2020,39,Kalutara,Enteric Fever,0,0,0,1,1,82.25,75.22,154.46,15.4
2020,40,Kalutara,Enteric Fever,0,0,0,0,1,78,82.25,75.22,154.46
2020,41,Kalutara,Enteric Fever,0,0,0,0,0,52.39,78,82.25,75.22
2020,42,Kalutara,Enteric Fever,0,0,0,0,0,28.4,52.39,78,82.25
2020,43,Kalutara,Enteric Fever,0,0,0,0,0,35.6,28.4,52.39,78
2020,44,Kalutara,Enteric Fever,0,0,0,0,0,17.2,35.6,28.4,52.39
2020,45,Kalutara,Enteric Fever,0,0,0,0,0,14.4,17.2,35.6,28.4
2020,46,Kalutara,Enteric Fever,0,0,0,0,0,67.6,14.4,17.2,35.6
2020,47,Kalutara,Enteric Fever,1,0,0,0,0,157.27,67.6,14.4,17.2
2020,48,Kalutara,Enteric Fever,0,1,0,0,0,211,157.27,67.6,14.4
2020,49,Kalutara,Enteric Fever,0,0,1,0,0,12.9,211,157.27,67.6
2020,50,Kalutara,Enteric Fever,0,0,0,1,0,55.58,12.9,211,157.27
2020,51,Kalutara,Enteric Fever,0,0,0,0,1,6.7,55.58,12.9,211
2020,52,Kalutara,Enteric Fever,0,0,0,0,0,31.85,6.7,55.58,12.9
2021,1,Kalutara,Enteric Fever,0,0,0,0,0,33.8,31.85,6.7,55.58
2021,2,Kalutara,Enteric Fever,0,0,0,0,0,86.8,33.8,31.85,6.7
2021,3,Kalutara,Enteric Fever,0,0,0,0,0,160.85,86.8,33.8,31.85
2021,4,Kalutara,Enteric Fever,0,0,0,0,0,21.25,160.85,86.8,33.8
2021,5,Kalutara,Enteric Fever,0,0,0,0,0,27.3,21.25,160.85,86.8
2021,6,Kalutara,Enteric Fever,0,0,0,0,0,15.1,27.3,21.25,160.85
2021,7,Kalutara,Enteric Fever,0,0,0,0,0,1.3,15.1,27.3,21.25
2021,8,Kalutara,Enteric Fever,0,0,0,0,0,4.3,1.3,15.1,27.3
2021,9,Kalutara,Enteric Fever,0,0,0,0,0,6.3,4.3,1.3,15.1
2021,10,Kalutara,Enteric Fever,0,0,0,0,0,9.75,6.3,4.3,1.3
2021,12,Kalutara,Enteric Fever,0,0,0,0,0,131.5,9.75,6.3,4.3
2021,13,Kalutara,Enteric Fever,0,0,0,0,0,124.55,131.5,9.75,6.3
2021,14,Kalutara,Enteric Fever,0,0,0,0,0,9.9,124.55,131.5,9.75
2021,15,Kalutara,Enteric Fever,0,0,0,0,0,11.4,9.9,124.55,131.5
2021,16,Kalutara,Enteric Fever,0,0,0,0,0,45.7,11.4,9.9,124.55
2021,17,Kalutara,Enteric Fever,0,0,0,0,0,23.3,45.7,11.4,9.9
2021,18,Kalutara,Enteric Fever,0,0,0,0,0,28.5,23.3,45.7,11.4
2021,19,Kalutara,Enteric Fever,0,0,0,0,0,92.45,28.5,23.3,45.7
2021,20,Kalutara,Enteric Fever,0,0,0,0,0,137.84,92.45,28.5,23.3
2021,21,Kalutara,Enteric Fever,0,0,0,0,0,65.95,137.84,92.45,28.5
2021,22,Kalutara,Enteric Fever,0,0,0,0,0,137.76,65.95,137.84,92.45
2021,23,Kalutara,Enteric Fever,0,0,0,0,0,104.44,137.76,65.95,137.84
2021,24,Kalutara,Enteric Fever,0,0,0,0,0,83.85,104.44,137.76,65.95
2021,25,Kalutara,Enteric Fever,0,0,0,0,0,15.5,83.85,104.44,137.76
2021,26,Kalutara,Enteric Fever,0,0,0,0,0,53.05,15.5,83.85,104.44
2021,27,Kalutara,Enteric Fever,0,0,0,0,0,81.29,53.05,15.5,83.85
2021,28,Kalutara,Enteric Fever,0,0,0,0,0,110.21,81.29,53.05,15.5
2021,29,Kalutara,Enteric Fever,1,0,0,0,0,16,110.21,81.29,53.05
2021,30,Kalutara,Enteric Fever,0,1,0,0,0,71.7,16,110.21,81.29
2021,31,Kalutara,Enteric Fever,0,0,1,0,0,43.8,71.7,16,110.21
2021,32,Kalutara,Enteric Fever,0,0,0,1,0,48.4,43.8,71.7,16
2021,33,Kalutara,Enteric Fever,1,0,0,0,1,91.63,48.4,43.8,71.7
2021,34,Kalutara,Enteric Fever,0,1,0,0,0,31.64,91.63,48.4,43.8
2021,35,Kalutara,Enteric Fever,1,0,1,0,0,77,31.64,91.63,48.4
2021,36,Kalutara,Enteric Fever,0,1,0,1,0,45.5,77,31.64,91.63
2021,37,Kalutara,Enteric Fever,0,0,1,0,1,41.7,45.5,77,31.64
2021,38,Kalutara,Enteric Fever,0,0,0,1,0,66.4,41.7,45.5,77
2021,39,Kalutara,Enteric Fever,0,0,0,0,1,81,66.4,41.7,45.5
2021,40,Kalutara,Enteric Fever,0,0,0,0,0,55.8,81,66.4,41.7
2021,41,Kalutara,Enteric Fever,0,0,0,0,0,91.8,55.8,81,66.4
2021,42,Kalutara,Enteric Fever,0,0,0,0,0,47.4,91.8,55.8,81
2021,43,Kalutara,Enteric Fever,0,0,0,0,0,53.55,47.4,91.8,55.8
2021,44,Kalutara,Enteric Fever,0,0,0,0,0,153.95,53.55,47.4,91.8
2021,45,Kalutara,Enteric Fever,0,0,0,0,0,139.75,153.95,53.55,47.4
2021,46,Kalutara,Enteric Fever,0,0,0,0,0,188.2,139.75,153.95,53.55
2021,47,Kalutara,Enteric Fever,0,0,0,0,0,114.15,188.2,139.75,153.95
2021,48,Kalutara,Enteric Fever,0,0,0,0,0,105.7,114.15,188.2,139.75
2021,49,Kalutara,Enteric Fever,0,0,0,0,0,35.5,105.7,114.15,188.2
2021,50,Kalutara,Enteric Fever,0,0,0,0,0,10.4,35.5,105.7,114.15
2021,51,Kalutara,Enteric Fever,0,0,0,0,0,81.4,10.4,35.5,105.7
2022,1,Kalutara,Enteric Fever,0,0,0,0,0,5.7,81.4,10.4,35.5
2022,2,Kalutara,Enteric Fever,0,0,0,0,0,19.55,5.7,81.4,10.4
2022,3,Kalutara,Enteric Fever,0,0,0,0,0,9.4,19.55,5.7,81.4
2022,4,Kalutara,Enteric Fever,0,0,0,0,0,1.8,9.4,19.55,5.7
2022,5,Kalutara,Enteric Fever,0,0,0,0,0,6.3,1.8,9.4,19.55
2022,6,Kalutara,Enteric Fever,0,0,0,0,0,14.85,6.3,1.8,9.4
2022,7,Kalutara,Enteric Fever,0,0,0,0,0,49.6,14.85,6.3,1.8
2022,8,Kalutara,Enteric Fever,1,0,0,0,0,10.8,49.6,14.85,6.3
2022,9,Kalutara,Enteric Fever,0,1,0,0,0,8.4,10.8,49.6,14.85
2022,10,Kalutara,Enteric Fever,0,0,1,0,0,3.3,8.4,10.8,49.6
2022,11,Kalutara,Enteric Fever,0,0,0,1,0,21.2,3.3,8.4,10.8
2022,12,Kalutara,Enteric Fever,0,0,0,0,1,22.2,21.2,3.3,8.4
2022,13,Kalutara,Enteric Fever,0,0,0,0,0,12.6,22.2,21.2,3.3
2022,14,Kalutara,Enteric Fever,0,0,0,0,0,20.8,12.6,22.2,21.2
2022,15,Kalutara,Enteric Fever,0,0,0,0,0,116.15,20.8,12.6,22.2
2022,16,Kalutara,Enteric Fever,0,0,0,0,0,45.65,116.15,20.8,12.6
2022,17,Kalutara,Enteric Fever,0,0,0,0,0,46.1,45.65,116.15,20.8
2022,18,Kalutara,Enteric Fever,0,0,0,0,0,42.8,46.1,45.65,116.15
2022,19,Kalutara,Enteric Fever,0,0,0,0,0,48.35,42.8,46.1,45.65
2022,20,Kalutara,Enteric Fever,0,0,0,0,0,234.3,48.35,42.8,46.1
2022,21,Kalutara,Enteric Fever,0,0,0,0,0,77.25,234.3,48.35,42.8
2022,22,Kalutara,Enteric Fever,0,0,0,0,0,149.2,77.25,234.3,48.35
2022,23,Kalutara,Enteric Fever,0,0,0,0,0,142.95,149.2,77.25,234.3
2022,24,Kalutara,Enteric Fever,0,0,0,0,0,60.45,142.95,149.2,77.25
2022,25,Kalutara,Enteric Fever,0,0,0,0,0,79.95,60.45,142.95,149.2
2022,26,Kalutara,Enteric Fever,0,0,0,0,0,70.3,79.95,60.45,142.95
2022,27,Kalutara,Enteric Fever,0,0,0,0,0,58.1,70.3,79.95,60.45
2022,29,Kalutara,Enteric Fever,0,0,0,0,0,20.75,58.1,70.3,79.95
2022,30,Kalutara,Enteric Fever,0,0,0,0,0,36.9,20.75,58.1,70.3
2022,31,Kalutara,Enteric Fever,0,0,0,0,0,46.9,36.9,20.75,58.1
2022,32,Kalutara,Enteric Fever,0,0,0,0,0,123.05,46.9,36.9,20.75
2022,33,Kalutara,Enteric Fever,0,0,0,0,0,14.4,123.05,46.9,36.9
2022,34,Kalutara,Enteric Fever,0,0,0,0,0,24.6,14.4,123.05,46.9
2022,35,Kalutara,Enteric Fever,0,0,0,0,0,73.3,24.6,14.4,123.05
2022,36,Kalutara,Enteric Fever,0,0,0,0,0,142.38,73.3,24.6,14.4
2022,37,Kalutara,Enteric Fever,0,0,0,0,0,67.4,142.38,73.3,24.6
2022,38,Kalutara,Enteric Fever,0,0,0,0,0,25.7,67.4,142.38,73.3
2022,39,Kalutara,Enteric Fever,0,0,0,0,0,25.1,25.7,67.4,142.38
2022,40,Kalutara,Enteric Fever,1,0,0,0,0,73.45,25.1,25.7,67.4
2022,41,Kalutara,Enteric Fever,0,1,0,0,0,62.2,73.45,25.1,25.7
2022,42,Kalutara,Enteric Fever,0,0,1,0,0,122.1,62.2,73.45,25.1
2022,43,Kalutara,Enteric Fever,0,0,0,1,0,162.7,122.1,62.2,73.45
2022,44,Kalutara,Enteric Fever,0,0,0,0,1,48.3,162.7,122.1,62.2
2022,45,Kalutara,Enteric Fever,0,0,0,0,0,170.15,48.3,162.7,122.1
2022,46,Kalutara,Enteric Fever,0,0,0,0,0,102.65,170.15,48.3,162.7
2022,47,Kalutara,Enteric Fever,0,0,0,0,0,24,102.65,170.15,48.3
2022,48,Kalutara,Enteric Fever,0,0,0,0,0,4,24,102.65,170.15
2022,49,Kalutara,Enteric Fever,0,0,0,0,0,101.7,4,24,102.65
2022,50,Kalutara,Enteric Fever,0,0,0,0,0,46,101.7,4,24
2022,51,Kalutara,Enteric Fever,0,0,0,0,0,25.8,46,101.7,4
2022,52,Kalutara,Enteric Fever,0,0,0,0,0,79.9,25.8,46,101.7
2022,53,Kalutara,Enteric Fever,0,0,0,0,0,22.22,79.9,25.8,46
2023,1,Kalutara,Enteric Fever,0,0,0,0,0,50.8,22.22,79.9,25.8
2023,2,Kalutara,Enteric Fever,0,0,0,0,0,46.15,50.8,22.22,79.9
2023,3,Kalutara,Enteric Fever,0,0,0,0,0,3.3,46.15,50.8,22.22
2023,4,Kalutara,Enteric Fever,0,0,0,0,0,15.45,3.3,46.15,50.8
2023,5,Kalutara,Enteric Fever,0,0,0,0,0,23.95,15.45,3.3,46.15
2023,6,Kalutara,Enteric Fever,0,0,0,0,0,68.03,23.95,15.45,3.3
2023,7,Kalutara,Enteric Fever,0,0,0,0,0,13.3,68.03,23.95,15.45
2023,8,Kalutara,Enteric Fever,0,0,0,0,0,11.65,13.3,68.03,23.95
2023,9,Kalutara,Enteric Fever,0,0,0,0,0,25.6,11.65,13.3,68.03
2023,10,Kalutara,Enteric Fever,0,0,0,0,0,56.64,25.6,11.65,13.3
2023,11,Kalutara,Enteric Fever,0,0,0,0,0,34.2,56.64,25.6,11.65
2023,12,Kalutara,Enteric Fever,0,0,0,0,0,46.35,34.2,56.64,25.6
2023,13,Kalutara,Enteric Fever,0,0,0,0,0,40.65,46.35,34.2,56.64
2023,14,Kalutara,Enteric Fever,0,0,0,0,0,9.8,40.65,46.35,34.2
2023,15,Kalutara,Enteric Fever,0,0,0,0,0,22.58,9.8,40.65,46.35
2023,16,Kalutara,Enteric Fever,0,0,0,0,0,12.8,22.58,9.8,40.65
2023,17,Kalutara,Enteric Fever,0,0,0,0,0,16.55,12.8,22.58,9.8
2023,18,Kalutara,Enteric Fever,0,0,0,0,0,116.43,16.55,12.8,22.58
2023,19,Kalutara,Enteric Fever,0,0,0,0,0,175.66,116.43,16.55,12.8
2023,20,Kalutara,Enteric Fever,0,0,0,0,0,121.41,175.66,116.43,16.55
2023,21,Kalutara,Enteric Fever,0,0,0,0,0,28.02,121.41,175.66,116.43
2023,22,Kalutara,Enteric Fever,0,0,0,0,0,27.88,28.02,121.41,175.66
2023,23,Kalutara,Enteric Fever,0,0,0,0,0,68.35,27.88,28.02,121.41
2023,24,Kalutara,Enteric Fever,0,0,0,0,0,116.7,68.35,27.88,28.02
2023,25,Kalutara,Enteric Fever,0,0,0,0,0,105.15,116.7,68.35,27.88
2023,26,Kalutara,Enteric Fever,0,0,0,0,0,111.01,105.15,116.7,68.35
2023,27,Kalutara,Enteric Fever,0,0,0,0,0,157.74,111.01,105.15,116.7
2023,28,Kalutara,Enteric Fever,0,0,0,0,0,104.23,157.74,111.01,105.15
